ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Popularity,description,genre,Description,Genre
0061097659,Switcheroo : A Novel,Olivia Goldsmith,1999,HarperTorch,http://images.amazon.com/images/P/0061097659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097659.01.LZZZZZZZ.jpg,False,,,"A “simply hilarious” tale of marriage and deception from the New York Times–bestselling author of The First Wives Club (Naples Daily News). At forty, Sylvie Schiffer has a gorgeous house, two perfect children, and a successful husband with a lucrative business. She has everything except what she wants most: passion and romance. With the twins off to college, Sylvie thinks her opportunity has finally arrived—only to find out her husband is already finding passion and romance, with a woman named Marla. Worse yet, Marla could be her twin . . . give or take ten years and fifteen pounds. Marla is getting everything Sylvie wishes for: romantic presents, hot sex, candlelit dinners. But she’s also lacking the one thing she wants most: a husband of her own. Going beyond revenge, Sylvie hatches a brilliant, daringly outrageous scheme that just might fulfill both of their wildest dreams—or leave them with nothing but two broken hearts—in this entertaining romp, “a wonderfully funny fable about a wife and mistress who reverse roles and a husband who apparently can’t tell the difference” (Kirkus Reviews).",Fiction
1558532161,Life's Little Instruction Book; Volume II,H. Jackson Brown,1993,Thomas Nelson Inc,http://images.amazon.com/images/P/1558532161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558532161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558532161.01.LZZZZZZZ.jpg,False,,,"Originally written as a gift from a father to a son, the book's simple message--to be understanding, thoughtful, and appreciative--has been enjoyed by men and women of all ages. This edition with all three volumes has been redesigned for a new generation.",Religion
0743457358,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Pocket,http://images.amazon.com/images/P/0743457358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457358.01.LZZZZZZZ.jpg,False,"International bestselling author Stephen King is in terrifying top form with his first collection of short stories in almost a decade. In this spine-chilling compilation, King takes readers down a road less traveled (for good reason) in the blockbuster e-Book ""Riding the Bullet,"" bad table service turns bloody when you stop in for ""Lunch at the Gotham Cafe,"" and terror becomes deja vu all over again when you get ""That Feeling, You Can Only Say What IT IS in French""--along with eleven more stories that will keep you awake until daybreak. Enter a nightmarish mindscape of unrelenting horror and shocking revelations that could only come from the imagination of the greatest storyteller of our time.
--back cover",,"A collection of short fiction features ""L.T.'s Theory of Pets,"" ""Lunch at the Gotham Café,"" and ""In the Deathroom,"" as well as ""1408,"" about a writer whose stay in Room 1408 at the Dolphin Hotel turns his life upside down.",Fiction
0345425707,A Cup of Tea (Ballantine Reader's Circle),Amy Ephron,1998,Ballantine Books,http://images.amazon.com/images/P/0345425707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345425707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345425707.01.LZZZZZZZ.jpg,False,,Modern fiction|Romance|Fiction - Historical|Fiction|Historical - General|Literary|Fiction / Literary|Reading Group Guide,,Electronic journals
0670894494,The Passion of Artemisia,Susan Vreeland,2002,Viking Books,http://images.amazon.com/images/P/0670894494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670894494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670894494.01.LZZZZZZZ.jpg,False,"""At age eighteen, Artemisia Gentileschi finds herself humiliated in papal court for publicly accusing her painting teacher, Agostino Tassi, of raping her. When even her father does not stand up for her and she realizes that she will never live down her reputation as a loose woman if she stays in Rome, she begs to have a marriage arranged for her. Her new husband, an artist named Pietro Stiattesi, takes her to his native Florence, where their life together offers the promise of love and family.

Here Artemisia's talent for painting blossoms and she becomes the first woman elected to the Accademia dell' Arte. But marriage clashes with her newfound fame as a painter, and she begins a lifelong search to reconcile painting and motherhood, passion and genius.""--BOOK JACKET.","Gentileschi, Artemisia, 1593-1652 or 3 -- Fiction|Women painters -- Fiction|Italy -- Fiction","From extraordinary highs - patronage by the Medicis, friendship with Galileo and, most importantly of all, beautiful and outstandingly original paintings - to rape by her father's colleague, torture by the Inquisition, life-long struggles for acceptance by the artistic Establishment, and betrayal by the men she loved, Artemisia was a bold and brilliant woman who lived as she wanted, and paid a high price. Now Susan Vreeland, author of the acclaimed GIRL IN HYACINTH BLUE, brings her story to passionate and vivid life.",Biographical fiction
0345434692,The Skies of Pern,Anne McCaffrey,2002,Del Rey Books,http://images.amazon.com/images/P/0345434692.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434692.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434692.01.LZZZZZZZ.jpg,False,,,"A volume of essays exploring some of the best genre fiction of the last 40 years, including workk by Reginald Hill, Thomas Harris, Dorothy L. Sayers, Nora Roberts, J. D. Robb (since 2000 the world's best-selling novelist) , J. R. R. Tolkien, Ursula Le Guin, Anne McCaffrey, Ian McDonald, Octavia E. Butler, and The Tortallan World of Tamora Pierce.",History
0425167313,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425167313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.LZZZZZZZ.jpg,False,,,"After nineteen years, March Murray returns to the town where she grew up and reunites with her first love. Soon her fantasy romance turns into a living nightmare.",Fiction
034540288X,The Lost World,Michael Crichton,1996,Ballantine Books,http://images.amazon.com/images/P/034540288X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034540288X.01.LZZZZZZZ.jpg,True,"It's been six years since the secret disaster at Jurassic Park, six years since the extraordinary dream of science and imagination came to a crashing end — the dinosaurs destroyed, the park dismantled, the island indefinitely closed to the public.

There are rumors that something has survived...
--back cover",,"#1 NEW YORK TIMES BESTSELLER • From the author of Timeline, Sphere, and Congo comes the sequel to the smash-hit Jurassic Park, a thriller that’s been millions of years in the making. “Fast and gripping.”—The Washington Post Book World It is now six years since the secret disaster at Jurassic Park, six years since the extraordinary dream of science and imagination came to a crashing end—the dinosaurs destroyed, the park dismantled, and the island indefinitely closed to the public. There are rumors that something has survived. . . . “Harrowing thrills . . . fast-paced and engaging.”—People “A very scary read.”—Entertainment Weekly “Action-packed.”—New York Daily News “An edge-of-the-seat tale.”—St. Petersburg Times",Fiction
0553258540,Dragonsinger (Harper Hall Trilogy),Anne McCaffrey,1989,Bantam Books,http://images.amazon.com/images/P/0553258540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258540.01.LZZZZZZZ.jpg,False,"Pursuing her dream to be a Harper of Pern, Menolly studies under the Masterharper learning that more is required than a facility with music and a clever way with words. Sequel to Dragonsong.",Science fiction.,"Pursuing her dream to be a Harper of Pern, Menolly studies under the Masterharper learning that more is required than a facility with music and a clever way with words. Sequel to Dragonsong.",Fiction
0440237688,The Giver (Readers Circle),LOIS LOWRY,2002,Laurel Leaf,http://images.amazon.com/images/P/0440237688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.LZZZZZZZ.jpg,False,"Jonas lives in a seemingly utopian society. He is about to experience the Ceremony of Twelve to determine his role in life. He will be the receiver of secret memories shared by only one other in his community, and discover the terrible truth about the dystopian society in which he lives.",Science fiction -- Juvenile fiction|Memory -- Juvenile fiction|Dystopias -- Juvenile fiction,"A guide to facilitating the discussion of the novel by Jerry Spinelli by students in grades four through eight offers suggestions for identifying themes, analyzing vocabulary, and responding to the text.",Education
0425167720,An Instance of the Fingerpost,Iain Pears,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425167720.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425167720.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425167720.01.LZZZZZZZ.jpg,False,,"Murder -- England -- Oxford -- History -- 17th century -- Fiction|Great Britain -- History -- Charles II, 1660-1685 -- Fiction|Oxford (England) -- Fiction","In 1663 Oxford, a servant girl confesses to a murder. But four witnesses--a medical student, the son of a traitor, a cryptographer, and an archivist--each finger a different culprit...",Fiction
0609610597,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown,http://images.amazon.com/images/P/0609610597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609610597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609610597.01.LZZZZZZZ.jpg,False,,,"A literary phenomenon, Jean M. Auel’s prehistoric odyssey is one of the best-loved sagas of our time. Employing meticulous research and the consummate artistry of a master storyteller, Auel paints a vivid panorama of the dawn of modern humans. Through Ayla, an orphaned girl who grows into a beautiful and courageous young woman, we are swept up in the harsh and beautiful Ice Age world, home to the Clan of the Cave Bear. Now, for the first time, all six novels in the Earth’s Children® series are available in one convenient eBook bundle: THE CLAN OF THE CAVE BEAR THE VALLEY OF HORSES THE MAMMOTH HUNTERS THE PLAINS OF PASSAGE THE SHELTERS OF STONE THE LAND OF PAINTED CAVES A natural disaster leaves a young girl wandering alone in an unfamiliar and dangerous land until she is found by a woman of the Clan, people very different from her own kind. To them, blond, blue-eyed Ayla looks peculiar and ugly—she is one of the Others, those who have moved into their ancient homeland; but Iza cannot leave the girl to die and takes her with them. Iza and Creb, the old Mog-ur, grow to love her, and as Ayla learns the ways of the Clan and Iza’s way of healing, most come to accept her. But the brutal and proud youth who is destined to become the Clan’s next leader sees Ayla’s differences as a threat to his authority. He develops a deep and abiding hatred for the strange girl of the Others who lives in their midst, and is determined to get his revenge. Praise for the Earth’s Children® series “Auel is a highly imaginative writer. She humanizes prehistory and gives it immediacy and clarity.”—The New York Times Book Review “Storytelling in the grand tradition . . . From the violent panorama of spring on the steppes to musicians jamming on a mammoth-bone marimba, Auel’s books are a stunning example of world building. They join the short list of books, like James Clavell’s Shogun and Frank Herbert’s Dune, that depict exotic societies so vividly that readers almost regard them as ‘survival manuals.’ ”—Vogue “Jean Auel has established herself as one of our premier storytellers. . . . Her narrative skill is supreme.”—Chicago Tribune “Pure entertainment at its sublime, wholly exhilarating best.”—Los Angeles Times “Readers who fell in love with little Ayla will no doubt revel in her prehistoric womanhood.”—People “Lively and interesting, enhanced greatly by the vividly colored backdrop of early humanity . . . Auel is a prodigious researcher.”—The Washington Post Book World “Among modern epic spinners, Auel has few peers. . . . She deftly creates a whole world, giving a sense of the origins of class, ethnic, and cultural differences that alternately divide and fascinate us today.”—Kirkus Reviews (starred review)",Fiction
